policy,base_price,proposed_price,price_delta,price_delta_pct,acceptance_probability,expected_revenue
ridge_model,284.25727302188227,367.4158983965604,83.15862537467814,0.29254704546566357,0.2368209712012814,87.01178989306476
ridge_model,173.87475274940766,154.48260140190766,-19.392151347500004,-0.11152942587040468,0.6097157876749499,94.19048099583945
ridge_model,329.7954689622466,316.9238093840283,-12.871659578218328,-0.03902921898448463,0.5389501418080562,170.80613200987142
ridge_model,470.2012317513198,523.693635194497,53.49240344317718,0.11376491559568747,0.38815846159671835,203.276115785089
ridge_model,579.6814223640141,530.8045834162184,-48.876838947795704,-0.08431672477698143,0.5835264676656395,309.73852358159724
ridge_model,339.9553606047221,454.2890020980992,114.33364149337712,0.33631957234031323,0.2066433858270605,93.8758175375478
ridge_model,104.06154127359152,116.60595025209187,12.544408978500357,0.12054798367361724,0.3817346655329123,44.5125334186297
ridge_model,235.81186355604996,214.2842149560991,-21.52764859995085,-0.0912916266184121,0.590290521730152,126.48994104497177
ridge_model,501.4125174833056,446.63512527882307,-54.77739220448251,-0.10924616018647024,0.6075402969181363,271.34883662596513
ridge_model,398.99336457061025,480.91839906367574,81.92503449306548,0.2053293156422082,0.3054841131756248,146.9129306478082
ridge_model,669.2986264658781,588.8264864597734,-80.47214000610472,-0.12023353526216644,0.6179684342988474,363.8761819112376
ridge_model,414.9901047325251,550.9244936278492,135.9343888953241,0.3275605546858481,0.2124463149847275,117.04187850606354
ridge_model,490.41072171830416,576.6378822744521,86.22716055614791,0.1758264180155455,0.33107972569965727,190.91311189145685
ridge_model,296.24287599192223,335.114746037296,38.87187004537378,0.13121621883806486,0.3717153685803808,124.5673013399742
ridge_model,327.0888648717375,397.58070154356074,70.49183667182325,0.21551279863796483,0.29691097055202664,118.04607196805425
ridge_model,445.1368684239125,530.7211950498685,85.58432662595595,0.1922651945883133,0.3166823137782038,168.07001601952572
ridge_model,244.5361718306458,239.96381771859825,-4.572354112047549,-0.018698068583547407,0.5186893572205263,124.46667836864327
ridge_model,47.31430863361691,56.805048300020076,9.490739666403165,0.2005892073768986,0.30952159604605506,17.58238921329546
ridge_model,129.8082629093964,105.86634668653022,-23.941916222866183,-0.18444061792566446,0.6765063767601159,71.61925861773487
ridge_model,382.9481103198511,334.67343130799486,-48.27467901185622,-0.12606062730414205,0.6234558174128558,208.6540976824912
ridge_model,82.77279318243978,101.570714972872,18.797921790432213,0.2271026634198468,0.28732517673348335,29.18382363052671
ridge_model,64.07117255500656,60.12133510436098,-3.9498374506455747,-0.061647653587961884,0.5613371577625932,33.74833936837441
ridge_model,390.6687658288554,490.5387035201,99.86993769124462,0.25563839862999377,0.26453028982579585,129.7623454129422
ridge_model,212.16652497375455,193.45960138659697,-18.706923587157576,-0.0881709477471607,0.5872682395954721,113.61267953914856
ridge_model,235.65813370551408,263.0608826875281,27.402748982014003,0.11628178731253704,0.3857702285724611,101.48105684284108
ridge_model,406.5574980533908,564.6357619366852,158.07826388329437,0.38882142043912044,0.17432416211693172,98.42965610086797
ridge_model,182.4744270596517,156.5392901569172,-25.935136902734513,-0.14213025529465673,0.6384218385147251,99.93810142176909
ridge_model,652.617297300081,576.3850983565522,-76.23219894352872,-0.11680995777909373,0.6147302537219561,354.321357754278
ridge_model,403.22709836941993,495.56472009571746,92.33762172629753,0.22899656818625228,0.28577642428395544,141.62071371023336
ridge_model,537.7848594528473,508.9049731538754,-28.879886298971883,-0.053701560747461054,0.5534960188935296,281.67687663578863
ridge_model,286.13145256368455,321.9877421693714,35.85628960568687,0.12531404459181678,0.37724550766232634,121.46842925573077
ridge_model,485.0546633356366,586.2860666017625,101.23140326612594,0.20870102056121917,0.3026302315020266,177.427888062104
ridge_model,171.0859835160851,197.50737030104727,26.42138678496218,0.15443338046730232,0.3502971018332416,69.18625940716171
ridge_model,485.8784537318511,405.04371331114294,-80.83474042070816,-0.16636823427720798,0.6604887341366803,267.5268094748972
ridge_model,294.7328864777875,274.5258308289009,-20.20705564888658,-0.06856057323758977,0.5681340837900365,155.96748137467617
ridge_model,392.83872040801793,380.1221293508929,-12.716591057125015,-0.03237102249981126,0.5323258701382253,202.34884326550912
ridge_model,456.1809467866996,365.55724113439436,-90.62370565230526,-0.19865736675468595,0.6888245015284394,251.80478440451074
ridge_model,502.5293207873478,393.42396087160637,-109.10535991574142,-0.2171124258875053,0.7044230111928361,277.1368911925895
ridge_model,244.21766165291973,302.5674349286887,58.349773275768996,0.23892528034559288,0.2777397270265857,84.03499678422824
ridge_model,634.7265312250814,639.1012094627584,4.374678237677017,0.006892225269414026,0.49310821123045817,315.1460541934032
ridge_model,345.40676830595487,363.01726699838025,17.61049869242538,0.05098481068797798,0.4491911674512461,163.06414996796315
ridge_model,151.15212964816465,147.06682258964995,-4.085307058514701,-0.027027783650974888,0.5270014892829271,77.50443452885355
ridge_model,530.7599938912294,455.50299840982166,-75.25699548140778,-0.14179100977386488,0.6381085347905059,290.66035090797345
ridge_model,482.85016419959805,620.9455974343965,138.09543323479846,0.28600059288312324,0.24158627882614903,150.01193623765582
ridge_model,355.9595074862448,457.12115268326676,101.16164519702198,0.2841942498218878,0.24291259914854377,111.04048732407065
ridge_model,303.9609626071891,314.3024583324151,10.341495725225968,0.034022446950170884,0.46602996517902173,146.47436371233633
ridge_model,514.8771742414517,616.2670487056787,101.38987446422698,0.1969205075241502,0.31266659907309335,192.68612223961694
ridge_model,361.13235495172165,379.7253607373067,18.593005785585035,0.05148529488051731,0.44869590187535785,170.38121320097142
ridge_model,80.26246462184758,116.78887959293917,36.52641497109158,0.4550871337328586,0.1393920567899027,16.279442136648086
ridge_model,420.6239113101238,410.46743843545227,-10.156472874671522,-0.024146209004231353,0.5241274555765049,215.13725410417925
ridge_model,520.8926706123274,408.16474297321804,-112.72792763910934,-0.21641296566256876,0.7038401362997491,287.28272832702186
ridge_model,183.07579104191225,181.42730376153017,-1.648487280382085,-0.009004397965456231,0.5090034246660817,92.34711894255234
ridge_model,190.13746358777752,228.84514878365147,38.70768519587395,0.20357737220999814,0.3069729308152988,70.2492660249806
ridge_model,522.3021028701461,452.80437431010677,-69.49772856003932,-0.1330604035062017,0.6300057809260466,285.26937344396873
ridge_model,410.6863449474928,409.9211996566763,-0.7651452908164629,-0.0018630891925912182,0.5018630805700106,205.72431605065395
ridge_model,584.9958711291002,584.3165958469701,-0.6792752821301065,-0.0011611625237953178,0.5011611604363417,292.8367832368805
ridge_model,301.62262644973293,242.70136772339606,-58.92125872633687,-0.19534760843333623,0.6859797068462363,166.48821308207584
ridge_model,413.5870840445325,498.79926038897156,85.21217634443906,0.20603200542709388,0.3048880987385299,152.07795815217844
ridge_model,273.11810461931896,300.962661282995,27.84455666367603,0.1019506074212352,0.39943917415992664,120.21627687585324
ridge_model,247.1745626508575,331.3762338571705,84.20167120631302,0.34065670149582,0.2038137091532461,67.53901934766341
ridge_model,213.44325079724317,246.4153446820419,32.97209388479874,0.1544770975968691,0.3502573047165674,86.30877446913594
ridge_model,295.79438015283176,389.3244995926883,93.53011943985655,0.3161997851058941,0.22014885330296713,85.70934214808183
ridge_model,145.0698091748401,145.0078081768678,-0.06200099797229086,-0.0004273873270045211,0.5004273872229158,72.56587857287171
ridge_model,297.0186264188845,320.69189941926345,23.67327300037897,0.07970299131002183,0.4209653082802846,135.00016430202027
ridge_model,666.6870291344428,595.6297606478645,-71.05726848657832,-0.10658264730128574,0.6049971074609481,360.3542823096149
ridge_model,449.5456339145253,351.9601884230843,-97.58544549144102,-0.21707572742213643,0.7043924461448733,247.91809806894685
ridge_model,624.9860100296204,520.6044366622648,-104.3815733673556,-0.16701425582695614,0.661067957788484,344.1549117599476
ridge_model,96.03520851587072,111.89720049761507,15.861991981744353,0.1651685067057777,0.34058821702974446,38.11086800810255
ridge_model,637.7593915947267,596.6615025166359,-41.097889078090816,-0.06444105664257635,0.5640866099654113,336.56876425147783
ridge_model,295.5887110300315,258.6390380384011,-36.94967299163039,-0.1250036676396493,0.6224627788313911,160.99317433166104
ridge_model,353.33854512223814,339.72908366856507,-13.609461453673077,-0.038516775601045335,0.5384407676742545,182.9239886117732
ridge_model,62.25429041832141,71.53309323583147,9.278802817510062,0.14904680071302065,0.35521648532808864,25.409733963878526
ridge_model,266.0685899337195,272.3949521362103,6.32636220249077,0.02377718543953923,0.47624072174892945,129.72556860611388
ridge_model,340.1282671016029,384.6588408757887,44.530573774185825,0.1309228843390534,0.3719894347399123,143.08902478509452
ridge_model,443.258155352454,469.5985808044852,26.340425452031184,0.059424570386272434,0.44085365078475003,207.02424875099473
ridge_model,265.05527443495566,321.9890900650788,56.93381563012315,0.21479978374885975,0.2975066964595872,95.7939104812901
ridge_model,221.43438547917532,215.68583374393984,-5.7485517352354805,-0.025960519739496826,0.5259372167930906,113.43720710098498
ridge_model,393.2308288248255,390.2457496457098,-2.9850791791157008,-0.007591162646216325,0.5075905794380644,198.08506618590766
ridge_model,151.58040412487964,191.14098565580534,39.5605815309257,0.26098743936804447,0.2603886048310111,49.77093458093946
ridge_model,313.9950046053331,304.0572188010161,-9.937785804317002,-0.03164950288558894,0.5316072998257327,161.6390370793302
ridge_model,366.1515260551269,335.4625622214445,-30.688963833682408,-0.08381492811001408,0.583038592849305,195.58762023121344
ridge_model,425.97356882411634,382.9629918549032,-43.01057696921316,-0.10097006039116982,0.5996195718164036,229.6321051975659
ridge_model,359.0531279855558,496.7892039643532,137.73607597879737,0.38360917993266525,0.17734546788455371,88.1033138170532
ridge_model,260.34417984860374,231.0338794112756,-29.310300437328152,-0.11258289105741784,0.6107180634231089,141.0965634191823
ridge_model,320.30170917475425,285.38341410270203,-34.91829507205222,-0.10901688649123334,0.6073216077937014,173.31951389050866
ridge_model,454.49212153190336,545.5558973286037,91.06377579670033,0.20036381596618733,0.30971430991340676,168.9664682603179
ridge_model,45.11502370436019,87.4528506780087,42.33782697364851,0.9384418647563899,0.05,4.372642533900435
ridge_model,223.6621142931812,215.29934927361225,-8.36276501956894,-0.03739017243039581,0.5373206314508299,115.6847823026501
ridge_model,173.1577542620492,136.51879807687493,-36.638956185174266,-0.2115929277399065,0.6998054726018257,95.53660200722067
ridge_model,592.240499627505,597.1808964530712,4.940396825566268,0.00834187602616433,0.49165889786801303,293.609301377949
ridge_model,379.3078104185831,436.1385571615148,56.83074674293175,0.14982751523153845,0.3545015568191989,154.6117975026362
ridge_model,360.71117031918743,323.16987170730494,-37.541298611882496,-0.10407578611625144,0.6025982872589556,194.74161118451838
ridge_model,203.49261837786295,238.86597527041198,35.373356892549026,0.17383115502924373,0.3328496336051474,79.50645234949283
ridge_model,553.5451307734787,487.7424823563484,-65.80264841713034,-0.1188749476039706,0.6166846542123572,300.78330407660144
ridge_model,283.46644254307614,310.2652338339878,26.79879129091165,0.0945395548428603,0.40657118884805915,126.14490497810549
ridge_model,435.14534513079855,416.25570083995507,-18.889644290843478,-0.0434099652040757,0.5433012226237575,226.1522311904566
